1.860813143762607202e+00,-2.856359072819374956e-01
1.882795588734277770e+00,-3.067582829764685659e-01
1.904855699718496442e+00,-3.277984370461354824e-01
1.927195465075933090e+00,-3.485425332107824348e-01
1.949535230433369071e+00,-3.692866293754290541e-01
1.971874995790805496e+00,-3.900307255400759510e-01
1.994214761148242143e+00,-4.107748217047229033e-01
2.016900626664938745e+00,-4.311375686952648723e-01
2.039707442308916541e+00,-4.513670472376054010e-01
2.062514257952894781e+00,-4.715965257799462629e-01
2.085321073596873021e+00,-4.918260043222870692e-01
2.108333154468480242e+00,-5.118172060250657518e-01
2.131715943291462523e+00,-5.313780809741377453e-01
2.155098732114444804e+00,-5.509389559232098499e-01
2.178481520937427529e+00,-5.704998308722820655e-01
2.201918650741476302e+00,-5.899933460280939457e-01
2.225983002098586905e+00,-6.087093722001997165e-01
2.250047353455697507e+00,-6.274253983723058203e-01
2.274111704812808110e+00,-6.461414245444119242e-01
2.298176056169918713e+00,-6.648574507165181391e-01
2.322960754653216053e+00,-6.826051805742135992e-01
2.347804529063730161e+00,-7.002735001024801287e-01
2.372648303474244269e+00,-7.179418196307467692e-01
2.397492077884757933e+00,-7.356101391590130767e-01
2.423111441466782701e+00,-7.521272363661928306e-01
2.448817890028143207e+00,-7.685150716190737308e-01
2.474524338589503714e+00,-7.849029068719547420e-01
2.500239059799931329e+00,-8.012768797618823324e-01
2.526866965326790559e+00,-8.161206423969455948e-01
2.553494870853649790e+00,-8.309644050320088571e-01
2.580122776380509020e+00,-8.458081676670721194e-01
2.606989737818244723e+00,-8.601867485292138404e-01
2.634560593745939094e+00,-8.731956126351895220e-01
2.662131449673633909e+00,-8.862044767411652035e-01
2.689702305601328725e+00,-8.992133408471409961e-01
2.717844854895397511e+00,-9.108799896087445003e-01
2.746328229090963635e+00,-9.217464534470307669e-01
2.774811603286530204e+00,-9.326129172853170335e-01
2.803389450885367395e+00,-9.431963273259448277e-01
2.832689498733946820e+00,-9.516159376485417987e-01
2.861989546582526245e+00,-9.600355479711387696e-01
2.891289594431106114e+00,-9.684551582937358516e-01
2.921045029966912843e+00,-9.749639459074244119e-01
2.950993116321657173e+00,-9.806643639273747715e-01
2.980941202676402391e+00,-9.863647819473251310e-01
3.011038757126220045e+00,-9.910017319342809827e-01
3.041397915627705562e+00,-9.937773646540586370e-01
3.071757074129191079e+00,-9.965529973738361802e-01
3.102124983784934287e+00,-9.991172924518780807e-01
3.132609685043541869e+00,-9.988611068026457263e-01
3.163094386302149896e+00,-9.986049211534133718e-01
3.193579087560757035e+00,-9.983487355041810174e-01
3.223925125952900483e+00,-9.957072720147407408e-01
3.254234165095639231e+00,-9.924293476474974618e-01
3.284543204238377534e+00,-9.891514232802540718e-01
3.314629258954349122e+00,-9.844542084055024622e-01
3.344483252785367622e+00,-9.782799315854249222e-01
3.374337246616386121e+00,-9.721056547653472713e-01
3.404095566935985584e+00,-9.655555359209782029e-01
3.433268083181657992e+00,-9.567041553614608063e-01
3.462440599427329957e+00,-9.478527748019437427e-01
3.491613115673002810e+00,-9.390013942424263460e-01
3.520188695061536421e+00,-9.284421244226558345e-01
3.548523413821394801e+00,-9.171937309945628058e-01
3.576858132581253180e+00,-9.059453375664696662e-01
3.605023898685887573e+00,-8.943138683884609419e-01
3.632436729709116463e+00,-8.809752276329224641e-01
3.659849560732345797e+00,-8.676365868773838752e-01
3.687262391755574686e+00,-8.542979461218457304e-01
3.714170630252712879e+00,-8.400040219173208200e-01
3.740640899117819274e+00,-8.248809432584494061e-01
3.767111167982925668e+00,-8.097578645995778812e-01
3.793581436848032507e+00,-7.946347859407063563e-01
3.819359486647753155e+00,-7.783771908416595720e-01
3.844915956705094562e+00,-7.617564363424905727e-01
3.870472426762435969e+00,-7.451356818433214624e-01
3.896028896819776932e+00,-7.285149273441529072e-01
3.920867377424653188e+00,-7.108475518129945270e-01
3.945573768071814591e+00,-6.929876273141822862e-01
3.970280158718976438e+00,-6.751277028153699344e-01
3.994986549366137840e+00,-6.572677783165576937e-01
4.019084157315931272e+00,-6.386015502185047321e-01
4.043026780687599242e+00,-6.197300524508154718e-01
4.066969404059267212e+00,-6.008585546831263224e-01
4.090912027430934295e+00,-5.819870569154376172e-01
4.114442562440524753e+00,-5.626108643756727590e-01
4.137720984641787503e+00,-5.429259030667645813e-01
4.160999406843049364e+00,-5.232409417578562927e-01
4.184277829044312114e+00,-5.035559804489480040e-01
4.207375186766248554e+00,-4.836628576235552646e-01
4.230095806525741686e+00,-4.633366164644541207e-01
4.252816426285234819e+00,-4.430103753053535875e-01
4.275537046044728839e+00,-4.226841341462524437e-01
4.298257665804222860e+00,-4.023578929871512999e-01
4.320564078007246067e+00,-3.815786888053234738e-01
4.342836088543478468e+00,-3.607618641534376391e-01
4.365108099079711756e+00,-3.399450395015517490e-01
4.387380109615945045e+00,-3.191282148496659143e-01
4.409505253198767960e+00,-2.981567769921931177e-01
4.431438372146189408e+00,-2.769831864806230892e-01
4.453371491093611745e+00,-2.558095959690525056e-01
4.475304610041034081e+00,-2.346360054574818665e-01
4.497237728988455530e+00,-2.134624149459112274e-01
4.518970082259794019e+00,-1.920830894945882716e-01
4.540673507796217478e+00,-1.706741203017865804e-01
4.562376933332641826e+00,-1.492651511089848615e-01
4.584080358869066174e+00,-1.278561819161831703e-01
4.605751469941441911e+00,-1.064146383150317982e-01
4.627333636711107090e+00,-8.488343492460809214e-02
4.648915803480773157e+00,-6.335223153418437225e-02
4.670497970250438335e+00,-4.182102814376065236e-02
4.692080137020103514e+00,-2.028982475333693247e-02
4.713653850585217242e+00,1.249846598243623680e-03
4.735222663935635623e+00,2.279442671873412041e-02
4.756791477286054892e+00,4.433900683922461367e-02
4.778360290636472385e+00,6.588358695971449630e-02
4.799929103986891654e+00,8.742816708020498262e-02
4.821592095237819287e+00,1.088780480391130512e-01
4.843255397069420987e+00,1.303276166983273754e-01
4.864918698901022687e+00,1.517771853575416718e-01
4.886582000732625275e+00,1.732267540167559683e-01
4.908322474372726063e+00,1.945976379657089472e-01
4.930188533612849255e+00,2.158404742928285991e-01
4.952054592852973336e+00,2.370833106199488616e-01
4.973920652093097416e+00,2.583261469470691241e-01
4.995786711333221497e+00,2.795689832741893865e-01
5.017904463424074812e+00,3.005488799142209677e-01
5.040082288500700614e+00,3.214660192211158951e-01
5.062260113577325527e+00,3.423831585280107670e-01
5.084437938653950440e+00,3.633002978349056944e-01
5.106741473983472446e+00,3.840814010286144331e-01
5.129340713746688429e+00,4.045425105791274900e-01
5.151939953509905301e+00,4.250036201296405469e-01
5.174539193273121285e+00,4.454647296801536038e-01
5.197138433036338157e+00,4.659258392306666607e-01
5.220201343381256187e+00,4.858610730016680312e-01
5.243331476667403734e+00,5.057200653245047528e-01
5.266461609953551282e+00,5.255790576473413633e-01
5.289591743239697941e+00,5.454380499701774188e-01
5.313072940143901413e+00,5.648743308068951974e-01
5.336841355703976220e+00,5.839647751096614936e-01
5.360609771264051027e+00,6.030552194124279008e-01
5.384378186824125834e+00,6.221456637151943081e-01
5.408400249339424981e+00,6.409071198574916028e-01
5.432908701782729111e+00,6.590377128082958169e-01
5.457417154226032352e+00,6.771683057591001420e-01
5.481925606669335593e+00,6.952988987099038010e-01
5.506652054799186402e+00,7.131197398024281542e-01
5.531990890803325733e+00,7.300704339436360213e-01
5.557329726807465065e+00,7.470211280848437774e-01
5.582668562811604396e+00,7.639718222260516445e-01
5.608292044608202964e+00,7.804703663674151803e-01
5.634531621691984071e+00,7.959902644462611976e-01
5.660771198775764290e+00,8.115101625251066597e-01
5.687010775859545397e+00,8.270300606039525659e-01
5.713724758777836144e+00,8.416858862630827165e-01
5.740903798268157665e+00,8.554946680448700658e-01
5.768082837758478298e+00,8.693034498266574150e-01
5.795261877248798932e+00,8.831122316084447643e-01
5.823210791138297537e+00,8.952585127879658655e-01
5.851322254510454179e+00,9.070537774729713343e-01
5.879433717882609933e+00,9.188490421579764700e-01
5.907777393385978293e+00,9.300210049830484049e-01
5.936754021238713541e+00,9.394940024071779527e-01
5.965730649091447901e+00,9.489669998313075006e-01
5.994707276944182262e+00,9.584399972554370484e-01
6.024278166454760886e+00,9.657780943904541449e-01
6.053981857646676623e+00,9.726390980698547128e-01
6.083685548838592361e+00,9.795001017492551698e-01
6.113622291855037361e+00,9.850766149542796724e-01
6.143843002639685302e+00,9.890880089244742379e-01
6.174063713424332356e+00,9.930994028946689145e-01
6.204319628023899469e+00,9.966853591868441997e-01
6.234788653227777644e+00,9.976958764003993618e-01
6.265257678431654931e+00,9.987063936139545239e-01
6.295726703635533106e+00,9.997169108275096860e-01
6.326151958032658840e+00,9.981133285508487774e-01
6.356570072119600567e+00,9.960833095097682000e-01
6.386988186206544071e+00,9.940532904686876225e-01
6.417209593612803964e+00,9.903285920769743234e-01
6.447283955945853684e+00,9.853370620336031616e-01
6.477358318278903404e+00,9.803455319902321108e-01
6.507285582773266519e+00,9.746675079278247500e-01
6.536764752882938900e+00,9.668982626904538691e-01
6.566243922992611282e+00,9.591290174530832102e-01
6.595723093102283663e+00,9.513597722157123293e-01
6.624533938522370491e+00,9.414373114748650906e-01
6.653231367046095635e+00,9.311494429862440247e-01
6.681928795569820778e+00,9.208615744976228479e-01
6.710294707935771541e+00,9.097520061430223182e-01
6.738096836194942263e+00,8.972450358394654657e-01
6.765898964454112985e+00,8.847380655359086132e-01
6.793701092713283707e+00,8.722310952323517608e-01
6.820775552956923171e+00,8.582467544954942573e-01
6.847636858465688370e+00,8.438296497834434362e-01
6.874498163974452680e+00,8.294125450713927261e-01
6.901312360563704118e+00,8.149137614779539129e-01
6.927242856595078990e+00,7.988827909059555976e-01
6.953173352626453863e+00,7.828518203339572823e-01
6.979103848657829623e+00,7.668208497619589670e-01
7.004863500614378680e+00,7.505291448996581627e-01
7.029914026783187886e+00,7.331552052031121702e-01
7.054964552951997092e+00,7.157812655065660667e-01
7.080015079120807187e+00,6.984073258100200743e-01
7.104903480704214402e+00,6.808104420643643628e-01
7.129152265336320404e+00,6.623339952798993346e-01
7.153401049968426406e+00,6.438575484954344175e-01
7.177649834600532408e+00,6.253811017109693893e-01
7.201843282434258420e+00,6.068347760813704861e-01
7.225385316558894822e+00,5.874658506804124602e-01
7.248927350683531223e+00,5.680969252794544344e-01
7.272469384808168513e+00,5.487279998784964086e-01
7.296011418932804027e+00,5.293590744775394930e-01
7.319052963883590834e+00,5.094004219299932412e-01
7.341992417319530340e+00,4.893214747968929745e-01
7.364931870755468957e+00,4.692425276637927078e-01
7.387871324191407574e+00,4.491635805306924967e-01
7.410577880329740630e+00,4.288249851755012165e-01
7.433023147602763281e+00,4.081950889334937105e-01
7.455468414875786820e+00,3.875651926914862599e-01
7.477913682148809471e+00,3.669352964494787539e-01
7.500352800408740528e+00,3.462988327684956014e-01
7.522413567153482639e+00,3.252582716412930619e-01
7.544474333898223861e+00,3.042177105140905224e-01
7.566535100642965972e+00,2.831771493868879830e-01
7.588595867387707194e+00,2.621365882596854435e-01
7.610523783890005944e+00,2.409585335311506538e-01
7.632309531508246536e+00,2.196333408561091660e-01
7.654095279126488904e+00,1.983081481810664293e-01
7.675881026744731273e+00,1.769829555060237203e-01
7.697666774362973641e+00,1.556577628309809835e-01
7.719304055536949427e+00,1.341820708815193719e-01
7.740923528957548427e+00,1.126883273516114392e-01
7.762543002378147428e+00,9.119458382170349264e-02
7.784162475798746428e+00,6.970084029179555996e-02
7.805766384919981427e+00,4.819148369206301130e-02
7.827327661365192313e+00,2.663936082756015317e-02
7.848888937810404087e+00,5.087237963057288093e-03
7.870450214255614974e+00,-1.646488490144557004e-02
7.892011490700825860e+00,-3.801700776594843512e-02
7.913603995673029523e+00,-5.953781676161231523e-02
7.935214880786555014e+00,-8.104019538639292697e-02
7.956825765900080505e+00,-1.025425740111735318e-01
7.978436651013605108e+00,-1.240449526359528876e-01
8.000047882893548845e+00,-1.455469801701884391e-01
8.021816415035820214e+00,-1.668897459301437458e-01
8.043584947178091582e+00,-1.882325116900990525e-01
8.065353479320362950e+00,-2.095752774500543592e-01
8.087122011462636095e+00,-2.309180432100096658e-01
8.108999316307953009e+00,-2.521484637053136302e-01
8.131034178855616190e+00,-2.732161516282687330e-01
8.153069041403279371e+00,-2.942838395512238359e-01
8.175103903950942552e+00,-3.153515274741789387e-01
8.197138766498605733e+00,-3.364192153971340415e-01
8.219500598863641372e+00,-3.571387001451898358e-01
8.241911224130278768e+00,-3.778062233899272537e-01
8.264321849396917941e+00,-3.984737466346646162e-01
8.286732474663555337e+00,-4.191412698794020342e-01
8.309341162872655673e+00,-4.395888302472524267e-01
8.332237259633277660e+00,-4.597172031333482400e-01
8.355133356393897870e+00,-4.798455760194439979e-01
8.378029453154519857e+00,-4.999739489055397557e-01
8.400949563901546568e+00,-5.200741642232753481e-01
8.424439714583375149e+00,-5.395059799608344919e-01
8.447929865265203730e+00,-5.589377956983936357e-01
8.471420015947032311e+00,-5.783696114359527796e-01
8.494910166628860893e+00,-5.978014271735118124e-01
8.518947632056631747e+00,-6.165462796877678731e-01
8.543136493833246803e+00,-6.351011067649797726e-01
8.567325355609861859e+00,-6.536559338421916721e-01
8.591514217386476915e+00,-6.722107609194035716e-01
8.616218969863385979e+00,-6.900614212211135801e-01
8.641202504373397986e+00,-7.075315570334216320e-01
8.666186038883409992e+00,-7.250016928457295728e-01
8.691169573393420222e+00,-7.424718286580366255e-01
8.716718570451600812e+00,-7.590867857035619171e-01
8.742576689169849757e+00,-7.752342417962843069e-01
8.768434807888096927e+00,-7.913816978890066967e-01
8.794292926606345873e+00,-8.075291539817290865e-01
8.820874280113150334e+00,-8.224365561030501093e-01
8.847660464384444978e+00,-8.369927566408859043e-01
8.874446648655739622e+00,-8.515489571787216994e-01
8.901276182385915448e+00,-8.660183614541839825e-01
8.929004235233389153e+00,-8.786887097998729024e-01
8.956732288080864635e+00,-8.913590581455617112e-01
8.984460340928338340e+00,-9.040294064912506311e-01
9.012584571080513030e+00,-9.157351251073020393e-01
9.041213909646495850e+00,-9.262109837922848365e-01
9.069843248212480447e+00,-9.366868424772676338e-01
9.098472586778461491e+00,-9.471627011622498760e-01
9.127853057023763483e+00,-9.552759136252312322e-01
9.157275859628981607e+00,-9.632559718184905417e-01
9.186698662234199730e+00,-9.712360300117497403e-01
9.216457139935025467e+00,-9.777041527625075501e-01
9.246492573103033408e+00,-9.829248228654373642e-01
9.276528006271039573e+00,-9.881454929683670674e-01
9.306643352006707559e+00,-9.927214321520488882e-01
9.337044478894835464e+00,-9.949917021459719901e-01
9.367445605782965146e+00,-9.972619721398949810e-01
9.397846732671094827e+00,-9.995322421338179719e-01
9.428317518405156861e+00,-9.989791897238233798e-01
9.458793614067811717e+00,-9.982109221440358393e-01
9.489269709730466573e+00,-9.974426545642482989e-01
9.519599928995216231e+00,-9.947252421819875456e-01
9.549850875925320892e+00,-9.909486230927077033e-01
9.580101822855422000e+00,-9.871720040034280830e-01
9.610182514950054156e+00,-9.824148154294161106e-01
9.639935974724629375e+00,-9.757729577558312828e-01
9.669689434499204594e+00,-9.691311000822463440e-01
9.699442894273779814e+00,-9.624892424086615161e-01
9.728496804177535040e+00,-9.532633973304421859e-01
9.757537365728335743e+00,-9.439882462951428854e-01
9.786577927279136446e+00,-9.347130952598434739e-01
9.815157658913918226e+00,-9.241759933413205008e-01
9.843341366790443914e+00,-9.125544077247125241e-01
9.871525074666967825e+00,-9.009328221081045474e-01
9.899708782543493513e+00,-8.893112364914965706e-01
9.926972641457314950e+00,-8.756725662657580678e-01
9.954226896493130639e+00,-8.620128362407479816e-01
9.981481151528946327e+00,-8.483531062157377844e-01
1.000843387354027136e+01,-8.341374306127894434e-01
1.003474735290752662e+01,-8.187431639689219942e-01
1.006106083227478187e+01,-8.033488973250544340e-01
1.008737431164203713e+01,-7.879546306811869849e-01
1.011321694451388709e+01,-7.718050118133532589e-01
1.013862526617281823e+01,-7.549586521950345519e-01
1.016403358783174937e+01,-7.381122925767158449e-01
1.018944190949068052e+01,-7.212659329583971379e-01
1.021436112122639805e+01,-7.037189545426515425e-01
1.023893258976631948e+01,-6.856738561581834368e-01
1.026350405830624091e+01,-6.676287577737153311e-01
1.028807552684616056e+01,-6.495836593892472255e-01
1.031226212993437485e+01,-6.310360681728102161e-01
1.033608585491545107e+01,-6.120146915154925926e-01
1.035990957989652550e+01,-5.929933148581749691e-01
1.038373330487759993e+01,-5.739719382008572346e-01
1.040735190789697384e+01,-5.547022484670206532e-01
1.043052898078132529e+01,-5.348980586470116760e-01
1.045370605366567496e+01,-5.150938688270028099e-01
1.047688312655002640e+01,-4.952896790069938326e-01
1.050005879800593789e+01,-4.754838929371240086e-01
1.052269631417489748e+01,-4.550651392138060358e-01
1.054533383034385885e+01,-4.346463854904880630e-01
1.056797134651281844e+01,-4.142276317671701458e-01
1.059060886268177804e+01,-3.938088780438521175e-01
1.061299467231794935e+01,-3.731168432221123044e-01
1.063520203238386763e+01,-3.522310633512028555e-01
1.065740939244978769e+01,-3.313452834802934066e-01
1.067961675251570597e+01,-3.104595036093840132e-01
1.070179778841342433e+01,-2.895461573070846617e-01
1.072368466920215369e+01,-2.683247744291157311e-01
1.074557154999088304e+01,-2.471033915511480217e-01
1.076745843077961240e+01,-2.258820086731790355e-01
1.078934531156834353e+01,-2.046606257952101049e-01
1.081112369877549817e+01,-1.833284509608006374e-01
1.083279917060587394e+01,-1.618911805458418951e-01
1.085447464243624971e+01,-1.404539101308831806e-01
1.087615011426662370e+01,-1.190166397159244521e-01
1.089782558609699947e+01,-9.757936930096572370e-02
1.091940831068896678e+01,-7.604876989609903049e-02
1.094098069374534177e+01,-5.450776408897636816e-02
1.096255307680171676e+01,-3.296675828185370583e-02
1.098412545985808997e+01,-1.142575247473104350e-02
1.100569910284820452e+01,1.011399128391918603e-02
1.102727625609106354e+01,3.165021889804994770e-02
1.104885340933392079e+01,5.318644651218071284e-02
1.107043056257677982e+01,7.472267412631147798e-02
1.109200771581963707e+01,9.625890174044098024e-02
1.111365579409895510e+01,1.177236958739391187e-01
1.113534559917330391e+01,1.391464640832577593e-01
1.115703540424765272e+01,1.605692322925764137e-01
1.117872520932200153e+01,1.819920005018950682e-01
1.120041924362576857e+01,2.034104421124186546e-01
1.122233007997645160e+01,2.246070902513835899e-01
1.124424091632713285e+01,2.458037383903485251e-01
1.126615175267781410e+01,2.670003865293134604e-01
1.128806258902849713e+01,2.881970346682783957e-01
1.131012371269609496e+01,3.092358706981612193e-01
1.133236471854034200e+01,3.300858179630740130e-01
1.135460572438458726e+01,3.509357652279868067e-01
1.137684673022883430e+01,3.717857124928996559e-01
1.139908773607307957e+01,3.926356597578124497e-01
1.142175057071001731e+01,4.130259005228847369e-01
1.144443144762963804e+01,4.333964789160096309e-01
1.146711232454926055e+01,4.537670573091344695e-01
1.148979320146888128e+01,4.741376357022593080e-01
1.151277611207194340e+01,4.941625211180743493e-01
1.153600615892511527e+01,5.139045464729586898e-01
1.155923620577828537e+01,5.336465718278431414e-01
1.158246625263145724e+01,5.533885971827274819e-01
1.160585713736208113e+01,5.729347326447666866e-01
1.162974309625763247e+01,5.918779005306683549e-01
1.165362905515318381e+01,6.108210684165699123e-01
1.167751501404873693e+01,6.297642363024715806e-01
1.170144532732339471e+01,6.486490592914729847e-01
1.172608750844329961e+01,6.665974729140545785e-01
1.175072968956320274e+01,6.845458865366361723e-01
1.177537187068310764e+01,7.024943001592177660e-01
1.180001453301820646e+01,7.204420181467554585e-01
1.182550060527741209e+01,7.371705196550204509e-01
1.185098667753661772e+01,7.538990211632854432e-01
1.187647274979582157e+01,7.706275226715504356e-01
1.190202874986625226e+01,7.872425821185788930e-01
1.192842464711198325e+01,8.024950983210383804e-01
1.195482054435771246e+01,8.177476145234977567e-01
1.198121644160344346e+01,8.330001307259572441e-01
1.200788397027644017e+01,8.477448677882011285e-01
1.203522175350293466e+01,8.612366523319392453e-01
1.206255953672942915e+01,8.747284368756772510e-01
1.208989731995592365e+01,8.882202214194153678e-01
1.211781870541089390e+01,9.004097744420295202e-01
1.214608218029375664e+01,9.118359999543881322e-01
1.217434565517661760e+01,9.232622254667467443e-01
1.220268732774021458e+01,9.344693754248089013e-01
1.223179788120291001e+01,9.435224588226924780e-01
1.226090843466560543e+01,9.525755422205760548e-01
1.229001898812829907e+01,9.616286256184596315e-01
1.231958730934373492e+01,9.689359926527096878e-01
1.234939447503711385e+01,9.753325163367848605e-01
1.237920164073049278e+01,9.817290400208600332e-01
1.240915247246342545e+01,9.872545361187217150e-01
1.243943498164228423e+01,9.907691171386747708e-01
1.246971749082114123e+01,9.942836981586277156e-01
1.250000000000000000e+01,9.977982791785806604e-01
